user_id,city,device,os,region,gp:utm_source,Survivor,Cluster
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Ciudad Benito Juarez,Android,Chrome WebView 101,Nuevo León,rocket,0,1
sin información,Cuernavaca,Android,Chrome Mobile 102,Morelos,google2,0,1
sin información,San Antonio,Windows,Chrome 97,Texas,sin información,0,4
sin información,Irapuato,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Aguascalientes,Android,Chrome Mobile 102,Aguascalientes,adwords,0,1
sin información,Morelia,Android,Chrome Mobile 102,Michoacán,adwords,0,1
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,adwords,0,1
sin información,Minatitlán,Android,Chrome WebView 102,Veracruz,adwords,0,1
sin información,Mexico City,Apple iPhone,GSA 213,Mexico City,adwords,0,0
5039597f-bfb4-4cfc-96ac-fb7ed81362e2,Mexico City,Android,Chrome Mobile 97,Mexico City,google2,1,2
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Cheyenne,Windows,Chrome 97,Wyoming,sin información,0,4
sin información,sin información,Android,Chrome 92,Nuevo León,rocket,0,1
4102a7de-b10c-44eb-9a6d-ca9450dbac3e,Mexicali,Android,Chrome Mobile 102,Baja California,google2,1,3
455819f5-33d3-4c9c-9dfa-0abc47665eb8,Azcapotzalco,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Oaxaca City,Apple iPhone,Mobile Safari 15,Oaxaca,rocket,0,0
sin información,Coatzintla,Android,Chrome Mobile 102,Veracruz,google2,0,1
035e3859-962b-485b-9157-56520b649f34,Tuxtla Gutiérrez,Android,Chrome 92,Chiapas,adwords,1,3
sin información,São Paulo,Apple iPhone,Mobile Safari 15,Sao Paulo,blog,0,0
sin información,Guadalajara,Android,Chrome Mobile 99,Jalisco,adwords,0,1
sin información,Ocuilan de Arteaga,Windows,Chrome 102,México,sin información,0,1
sin información,Juarez,Android,Chrome Mobile 86,Quintana Roo,rocket,0,1
4a1e2659-4408-4960-b9c9-905edb30f49d,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,1,2
dd2c19ad-cf34-4ab6-baa4-31f23d8b51b2,Juanacatlan,Android,Chrome Mobile 95,Jalisco,google2,1,3
sin información,Mexico City,Mac,Safari 15,Mexico City,adwords,0,0
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,rocket,0,2
d8c8c8c2-bbfe-456c-bbf2-c6bc094d9f70,Alvaro Obregon,Apple iPhone,Edge 101,Mexico City,rocket_customer,1,0
sin información,San Nicolás de los Garza,Android,Chrome Mobile 102,Nuevo León,sin información,0,4
sin información,sin información,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
b94a0300-2d91-4342-ae2c-374695f89e47,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,1,3
sin información,Xalapa,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Celaya,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 85,Mexico City,adwords,0,2
sin información,sin información,Apple iPhone,Mobile Safari 15,México,adwords,0,0
sin información,sin información,Android,Chrome Mobile 100,Jalisco,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,sin información,0,4
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Culiacán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
11aa8fe0-ebbc-417b-a2b1-720f9c5d88a8,Córdoba,Android,Chrome Mobile 102,Veracruz,adwords,1,3
sin información,Campeche,Android,Chrome Mobile 101,Campeche,sin información,0,4
sin información,sin información,Android,Samsung Browser 4,Veracruz,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Cuautitlán Izcalli,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Hermosillo,Android,Chrome Mobile 100,Sonora,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,sin información,0,0
sin información,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Villahermosa,Android,Chrome Mobile 102,Tabasco,adwords,0,1
sin información,Ciudad Obregón,Apple iPhone,Chrome Mobile 102,Sonora,rocket,0,0
sin información,Lomas Verdes,Android,Facebook 362,Chiapas,rocket,0,1
sin información,Mexicali,Android,Chrome Mobile 102,Baja California,adwords,0,1
sin información,Durango,Android,Chrome Mobile 102,Durango,adwords,0,1
sin información,sin información,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Cuautitlán Izcalli,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,sin información,0,4
sin información,Puebla City,Android,Chrome Mobile 101,Puebla,adwords,0,1
sin información,Des Moines,Windows,Chrome 79,Iowa,sin información,0,4
sin información,Querétaro City,Android,Chrome Mobile 102,Querétaro,adwords,0,1
sin información,Cabo San Lucas,Android,Chrome Mobile 102,Baja California Sur,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Toluca,Android,Chrome Mobile 101,México,sin información,0,1
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
0ad4b0c1-9fdc-46f0-b082-5b9f399d3322,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Tlalpan,Windows,Chrome 102,Mexico City,sin información,0,4
dd2ecc75-e3c3-43ae-a75b-1146e36ce59e,La Paz,Android,Chrome Mobile 102,Baja California Sur,adwords,1,3
5a159177-bcf8-4600-92af-8f96c5dde60c,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,1,3
sin información,Mexico City,Mac,Safari 15,Mexico City,adwords,0,0
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,google2,0,2
sin información,Puebla,Android,Chrome Mobile 94,Mexico City,sin información,0,4
sin información,Ciudad Juárez,Android,Chrome Mobile 100,Chihuahua,adwords,0,1
sin información,Montemorelos,Android,Chrome Mobile 92,Nuevo León,adwords,0,1
sin información,Aguascalientes,Android,Chrome Mobile 84,Aguascalientes,adwords,0,1
b8b2d19b-d558-4d60-bd5c-377fd5c71179,Ocotlan,Android,Chrome Mobile 102,Jalisco,adwords,1,3
sin información,Apodaca,Android,Chrome Mobile 102,Nuevo León,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Ciudad del Carmen,Android,Chrome Mobile 102,Campeche,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,adwords,0,2
sin información,Querétaro City,Windows,Chrome 102,Querétaro,adwords,0,0
sin información,Chihuahua City,Android,Chrome Mobile 102,Chihuahua,rocket,0,1
sin información,Saltillo,Android,Chrome Mobile 101,Coahuila,adwords,0,1
1e66129a-f05f-497e-9c72-13cfecf6b876,Tijuana,Android,Chrome Mobile 102,Baja California,adwords,1,3
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,google2,0,1
sin información,Salina Cruz,Android,Chrome Mobile 102,Oaxaca,adwords,0,1
sin información,sin información,Android,Chrome Mobile 101,Puebla,adwords,0,1
82748c26-7a22-40ff-9f20-805264f8aa01,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,1,1
sin información,Cuautitlán Izcalli,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Tijuana,Windows,Opera 63,Baja California,sin información,0,4
sin información,Tlalnepantla,Apple iPhone,Chrome Mobile 102,México,sin información,0,1
sin información,Tijuana,Android,Chrome Mobile 99,Baja California,adwords,0,1
sin información,Apodaca,Android,Chrome Mobile 102,Nuevo León,google2,0,1
sin información,Tijuana,Android,Facebook 369,Baja California,sin información,0,4
sin información,Guadalupe,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Acambaro,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Chihuahua City,Android,Chrome WebView 101,Chihuahua,sin información,0,4
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Mexico City,Android,Chrome Mobile 74,Mexico City,adwords,0,2
sin información,Cardenas,Android,Chrome Mobile 87,Tabasco,adwords,0,1
sin información,Naucalpan,Apple iPhone,GSA 213,México,adwords,0,0
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Mazatlán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
dcd3b2ee-0172-4363-a599-b9310f0c4077,San Juan del Río,Android,Chrome Mobile 102,Querétaro,google2,1,3
sin información,Chilpancingo,Android,Chrome Mobile 102,Guerrero,adwords,0,1
sin información,Xochimilco,Android,Samsung Browser 17,Mexico City,sin información,0,4
sin información,Culiacán,Android,Facebook 368,Sinaloa,sin información,0,4
sin información,Mazatlán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
f988f251-e257-43f5-ab0e-1faaab3efe00,Coatzacoalcos,Android,Chrome Mobile 102,Veracruz,google2,1,3
a34a7c95-e054-4029-87c0-a6a2370f9751,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,sin información,1,4
910216ad-7b3e-49f9-85a2-b11a71a50e91,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,México,adwords,1,3
sin información,Tlalnepantla,Android,Chrome Mobile 46,México,adwords,0,1
ab1198aa-7ddb-448b-b5b7-2479a4fa28eb,Veracruz,Windows,Edge 102,Veracruz,rocket,1,3
sin información,Hermosillo,Android,Chrome Mobile 102,Sonora,rocket,0,1
sin información,Ixtapaluca,Android,Chrome Mobile 95,México,adwords,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Hermosillo,Apple iPhone,GSA 213,Sonora,adwords,0,0
sin información,Chilpancingo,Android,Chrome Mobile 102,Guerrero,rocket,0,1
sin información,Mexico City,Android,Chrome 92,Mexico City,adwords,0,2
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Android,MIUI Browser 13,Mexico City,google2,0,2
sin información,Xalapa,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Morelia,Android,Chrome Mobile 102,Michoacán,adwords,0,1
sin información,Mexico City,Android,Facebook 368,Mexico City,google2,0,2
2de07be0-a0a0-46b8-aed4-d7b2692f9b81,Cadereyta,Android,Chrome Mobile 101,Querétaro,adwords,1,3
sin información,Azcapotzalco,Windows,Chrome 84,Mexico City,sin información,0,4
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
0582b62a-40cd-4561-be9a-a8f074ef5a52,Toluca,Android,Chrome Mobile 102,México,adwords,1,3
sin información,sin información,Windows,Chrome 80,Washington,sin información,0,4
sin información,Busan,Windows,Chrome 97,Busan,sin información,0,4
sin información,Tultitlan de Mariano Escobedo,Android,Chrome Mobile 90,México,adwords,0,1
sin información,Guadalajara,Apple iPhone,Mobile Safari 15,Jalisco,adwords,0,0
sin información,Apodaca,Windows,Edge 102,Nuevo León,adwords,0,0
sin información,Celaya,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Tijuana,Android,Chrome Mobile 102,Baja California,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,sin información,0,1
sin información,Durango,Android,Chrome Mobile 102,Durango,adwords,0,1
eb8a712f-8f48-4cc5-b6f1-a7bb18168e81,Heroica Caborca,Android,Chrome Mobile 102,Sonora,adwords,1,3
sin información,Iguala de la Independencia,Android,Chrome Mobile 101,Guerrero,adwords,0,1
sin información,Tijuana,Android,Chrome Mobile 102,Baja California,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
507bc167-9714-46ed-b666-b77543208763,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,1,0
sin información,Mexico City,Android,Chrome Mobile 101,Mexico City,sin información,0,4
sin información,Chalco,Android,Chrome Mobile 102,México,google2,0,1
d7f9b80d-154a-4a5b-9db7-cbe9247e9525,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Mexico City,Android,Chrome Mobile 55,Mexico City,adwords,0,2
64687b87-7d09-490d-9bde-a7a806c001ac,Mexico City,Android,Chrome Mobile 101,Mexico City,adwords,1,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Apodaca,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Azcapotzalco,Android,Chrome Mobile 102,Mexico City,adwords,0,2
0ba0bfc8-532c-4178-9ce6-f8a777ba31b1,Tezoyuca,Android,Chrome Mobile 102,México,adwords,1,3
sin información,Guadalajara,Android,Chrome Mobile 100,Jalisco,google2,0,1
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,rocket,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Tijuana,Android,Chrome Mobile 101,Baja California,adwords,0,1
sin información,Mazatlán,Android,Chrome Mobile 95,Sinaloa,adwords,0,1
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Cuernavaca,Android,Chrome Mobile 102,Morelos,sin información,0,4
sin información,Aguascalientes,Android,Chrome Mobile 102,Aguascalientes,blog,0,1
sin información,Acapulco de Juárez,Android,Chrome Mobile 102,Guerrero,rocket,0,1
sin información,Helsinki,sin información,sin información,Uusimaa,sin información,0,4
sin información,Mexicali,Android,Chrome Mobile 102,Baja California,sin información,0,4
sin información,Tijuana,Android,Chrome Mobile 102,Baja California,google2,0,1
sin información,Tlalnepantla,Apple iPhone,Chrome Mobile 102,México,sin información,0,1
sin información,Guadalajara,Android,Chrome Mobile 101,Jalisco,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,google2,0,2
sin información,sin información,Apple iPhone,Mobile Safari 14,South Carolina,rocket,0,0
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Tlajomulco de Zuniga,Windows,Chrome 102,Jalisco,adwords,0,0
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Guadalajara,Windows,Chrome 102,Jalisco,adwords,0,0
sin información,Celaya,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Tlalnepantla,Android,Chrome Mobile 101,México,adwords,0,1
sin información,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Tampico,Windows,Chrome 102,Tamaulipas,sin información,0,4
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Acapulco de Juárez,Android,Chrome Mobile 101,Guerrero,adwords,0,1
6ea1f094-7ce9-446d-9dce-d9e8b3f31eb1,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,1,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
020757f5-0d69-484d-8e33-ed47eb61a568,Mexicali,Android,Chrome Mobile 102,Baja California,adwords,1,3
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Guadalupe,Android,Chrome Mobile 99,Nuevo León,sin información,0,4
sin información,Hermosillo,Android,Samsung Browser 17,Sonora,adwords,0,1
sin información,Guadalajara,Android,Chrome Mobile 100,Jalisco,rocket,0,1
sin información,sin información,Android,Chrome Mobile 101,Jalisco,adwords,0,1
ef3bedd5-a6e2-47a1-b134-6c680ec46e19,Tlalpan,Android,Chrome WebView 97,Mexico City,google2,1,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Puerto Vallarta,Android,Chrome Mobile 101,Jalisco,adwords,0,1
sin información,Tijuana,Android,Chrome Mobile 102,Baja California,adwords,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,rocket,0,1
sin información,Huauchinango,Windows,Chrome 102,Puebla,adwords,0,0
6ed1aac9-793c-42e5-9e94-54037f10cfbf,Tlaxcala City,Android,Chrome Mobile 102,Tlaxcala,google2,1,3
sin información,Toluca,Android,Chrome Mobile 102,México,adwords,0,1
d869be1c-8128-4f26-bd62-020cd4f43a3d,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,1,4
sin información,Ciudad de Huitzuco,Android,Chrome Mobile 102,Guerrero,adwords,0,1
1cd739fd-2617-4e33-9e34-a94e277e7ab2,Mexico City,Android,Chrome Mobile 100,Mexico City,adwords,1,2
sin información,Chihuahua City,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Guadalajara,Windows,Chrome 102,Jalisco,adwords,0,0
sin información,San Luis Potosí City,Windows,Chrome 102,San Luis Potosí,adwords,0,0
b42af350-edc5-40e2-ab23-1b3febccf6cc,Guatemala City,Android,Chrome Mobile 102,Departamento de Guatemala,adwords,1,3
sin información,Mexico City,Android,Chrome Mobile 92,Mexico City,adwords,0,2
sin información,Ecatepec,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Acapulco de Juárez,Android,Chrome Mobile 102,Guerrero,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Acolman,Android,Chrome Mobile 102,México,adwords,0,1
sin información,León,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Guadalupe,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
1ff1db62-a2b2-49dc-bdc4-f76816421065,Tijuana,Android,Chrome Mobile 102,Baja California,adwords,1,3
b2c10e87-5ac9-46e3-b20b-489c19230fb0,Puebla,Android,Chrome Mobile 102,Mexico City,google2,1,2
a80454e9-1083-4ad8-8fbc-fb0163168202,Culiacán,Android,Chrome Mobile 102,Sinaloa,google2,1,3
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,sin información,Android,Samsung Browser 17,Nuevo León,adwords,0,1
sin información,Toluca,Android,Chrome Mobile 102,México,sin información,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Apodaca,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Nogales,Android,Chrome Mobile 102,Sonora,sin información,0,4
802b7aaa-25fe-43e1-9e83-efba90c4ab76,Mazatlán,Apple iPhone,Chrome Mobile 102,Sinaloa,adwords,1,3
sin información,San Luis Potosí City,Android,Chrome Mobile 102,San Luis Potosí,adwords,0,1
